id,name,activity_type,distance,elevation_gain,elevation_low,elevation_high,best_time,average_top_10_time,tenth_best_time,total_effort_count,total_athlete_count
8506922,montée des Avirons par D17,Ride,2088.5,101.0,62.8,163.8,256,260.1,264.0,20739,2879
19455779,Etang Salé - St Leu AR,Ride,23781.2,165.4,-25.0,15.6,1613,1778.1,1921.0,8788,1539
16141737,Etang salé Trou d'eau Etang salé ,Ride,44379.8,348.6,15.8,63.8,3861,4014.8,4091.0,4337,826
24095809,Vent dans le faux plat,Ride,1329.0,14.0,92.0,100.0,101,103.2,105.0,68119,7810
25288618,2nd Single Track RDS,Ride,659.7,2.6,53.4,57.2,111,119.0,123.0,2762,313
18788047,Nouvelle partie rds 2018 ,Ride,720.6,7.0,-11.2,-6.6,121,125.4,129.0,1717,293
8151165,voie canniere rn3,Ride,2406.2,0.0,139.3,263.0,308,319.9,326.0,18809,2368
5942362,pont ouaki/pont entre deux,Ride,2145.0,163.0,111.1,247.9,304,311.6,316.0,17738,2707
11202685,Rte des sables-usine du Gol,Ride,2097.5,15.6,7.1,17.7,122,146.3,155.0,72738,6964
17087706,Ligne droite exotica,Ride,1227.7,26.7,68.2,94.9,80,94.4,101.0,38167,4176
18036527,montee du Woaki 97421,Ride,2101.6,103.8,126.8,230.6,203,211.6,215.0,11819,2986
12928902,Rte de pierrefonds,Ride,4540.6,69.8,7.4,62.3,354,356.1,358.0,27302,3800
16903143,montée canots bb croisée lambert ,Ride,1553.0,120.6,51.1,171.7,245,302.0,323.0,1759,706
5103103,notre dame de la paix,Ride,11847.1,1106.4,580.0,1686.4,2862,3052.2,3195.0,2262,987
10729105,ST JO-PG1,Ride,6341.4,453.8,59.2,435.0,966,1036.6,1067.0,10874,1547
13728085,Montée des Lianes - Mica,Ride,4067.8,189.0,438.0,623.0,545,578.7,587.0,15198,1942
6405426,Montée L'Anse,Ride,1690.3,87.8,36.8,119.0,170,208.0,214.0,29930,4999
17258588,Tampon-Berive,Ride,3896.9,69.6,554.0,602.0,371,414.5,431.0,19739,2105
9827970,montee au stop ,Ride,5851.4,358.2,152.3,437.2,781,807.4,824.0,5845,1387
19358372,Rue du bel air,Ride,1774.0,101.3,593.6,694.9,229,262.6,282.0,4078,642
15437615,Montée Piton des Goyaves,Ride,2405.5,88.6,615.0,685.1,286,318.7,336.0,19606,2101
17073484,Piton goyave Punch,Ride,1778.8,30.9,644.1,675.0,181,197.6,205.0,23362,2470
9648074,Chemin Boissy Climb part.,Ride,5779.9,427.0,108.4,535.4,1060,1221.5,1313.0,1904,539
16876091,Rampe de basse vallée,Ride,856.3,64.4,88.8,153.2,118,119.3,121.0,19354,3327
13531564,Mer cassée - Honoré ,Ride,11296.5,203.0,16.4,151.4,850,996.2,1022.0,21663,3964
13917673,sortie enclo / église baril,Ride,14648.1,97.2,5.0,123.2,961,997.2,1003.0,16850,3037
13531634,Charmille,Ride,790.7,19.8,40.2,60.0,60,61.0,nan,21580,3509
25074512,Le Baril / Mare Longue,Ride,4133.3,9.2,71.4,97.6,292,296.2,299.0,23760,4478
13295315,crete 2,Ride,6995.6,514.6,135.0,639.8,1212,1398.5,1474.0,1437,334
13869272,Tout droit depuis Saint Philippe,Ride,3347.7,34.6,8.0,27.0,203,224.1,227.0,21070,3363
5914602,Plateau Vincendo,Ride,723.2,16.0,40.2,53.4,60,61.0,62.0,23185,4325
26760396,Descente crête ,Ride,6244.4,0.0,172.6,595.5,515,554.5,576.0,1155,330
7293370,montee panon,Ride,5392.1,420.5,22.5,359.7,786,847.1,863.0,37534,4106
6290326,Montée de Kelonia,Ride,1484.1,41.4,14.6,54.6,100,118.1,126.0,165236,9440
10957611,chemin carlonnette,Ride,5318.2,323.6,344.8,668.4,817,902.7,950.0,6944,1614
9013601,intégrale Piton Saint Leu par D11 (RN1-> panneau Le Plateau),Ride,6778.9,308.8,17.4,324.0,899,966.7,1001.0,16128,2367
6426359,Colimaçon2,Ride,2696.7,283.7,504.3,742.4,461,500.2,521.0,11124,2478
11246431,Chemin Dubuisson,Ride,4747.4,312.4,33.6,346.0,759,822.4,859.0,5665,1215
6290350,Montée de La Grande Ravine,Ride,1910.8,49.2,13.6,57.0,147,158.2,162.0,157144,9446
12317537,chemin de la surprise en entier,Ride,5415.9,471.5,15.8,423.3,1011,1049.8,1091.0,3646,1244
18965451,faux plat entrée sud st leu,Ride,1612.9,0.0,18.2,40.8,89,101.7,104.0,173942,10137
14428150,Pavillon - Cilaos,Ride,16180.0,915.4,447.0,1204.0,2588,2684.1,2735.0,11890,3955
16679858,Les Makes RD20 + RF11 montée intégrale,Ride,16074.0,1233.0,375.0,1584.0,3502,3827.6,4041.0,755,537
20270198,2 eme tunnel - centre ville ,Ride,8863.3,382.4,945.6,1205.0,1243,1268.6,1286.0,12631,3981
20059301,Entre deux - kiosque ravine des citrons,Ride,3871.2,388.9,394.8,681.8,723,790.4,827.0,3674,936
23966993,Dernier 100 d+ climb tevelave,Ride,1220.6,106.0,805.4,911.4,260,272.0,284.0,2578,1084
9083622,Dassy,Ride,982.4,0.0,478.8,557.6,130,177.7,191.0,13550,2083
16305969,Raidar final Chemin du Cap,Ride,773.5,96.6,418.5,515.1,213,225.3,236.0,1475,608
5193319,RF9b Tamarins Sud - S->N,Ride,10613.5,401.6,1673.4,1889.4,1391,1509.33,nan,578,425
3611945,Route Forestière 11 Des Makes Climb,Ride,9826.51,0.0,882.2,1578.0,1942,2077.1,2200.0,1333,785
23569699,Cilaos - îlet a corde ,Ride,9623.2,329.4,1127.0,1304.2,1201,1375.2,1507.0,910,541
2279296,"Route de Volcan climb (from turnoff, full)",Ride,16557.6,817.4,1634.8,2376.4,2596,2881.3,2985.0,2703,1354
13475334,Chemin Henri Cabeu - Mica,Ride,7529.8,529.0,835.0,1364.0,1371,1569.6,1653.0,4766,1142
22151174,La Plaine (Rond point Mairie) - Col de Bellevue,Ride,10309.8,551.2,1005.6,1556.8,1472,1782.9,1921.0,3165,1274
26486517,Bois court,Ride,3950.0,61.0,42.0,89.0,431,479.0,503.0,1087,360
13095514,Montée Maillot,Ride,694.9,70.8,1188.4,1259.2,130,138.2,145.0,986,527
16369516,19ème - 23ème,Ride,3812.8,258.6,1088.5,1340.0,614,681.7,743.0,5013,1553
13957893,Descente du Volcan,Ride,17146.5,96.6,1633.2,2378.0,1375,1473.7,1528.0,2673,1405
24959530,Rond point 17km / arrêt de bus école 19 km,Ride,1797.3,136.4,973.2,1109.6,281,307.0,336.0,5808,1677
21030026,RUE RAPHAEL DOUYERE,Ride,973.4,10.9,1352.0,1375.9,72,76.0,79.0,5644,1266
14745313,volcano cup race 1,Ride,1631.0,10.6,1869.4,2054.2,245,270.2,292.0,2013,321
18059557,Dernière rampes rivière de l'est,Ride,913.1,70.4,179.0,249.4,118,123.9,127.0,16511,3741
28266141,GP CFG,Ride,2080.1,64.3,95.4,127.1,176,195.2,204.0,568,24
6842020,Sainte Rose - Rivière de l'Est,Ride,5335.7,205.0,44.8,238.6,594,604.9,611.0,15063,3572
25739886,Slalom Montant,Ride,681.9,16.8,229.0,245.8,63,63.4,64.0,10735,1672
20393071,DH Pont Riv l'Est - Ste Rose,Ride,5095.0,11.8,31.6,212.4,301,302.5,304.0,12402,2927
15500200,chemin Touzet / citernes EDF,Ride,3081.3,359.0,513.8,872.8,892,1061.8,1155.0,135,93
25342211,dernière partie chemin Touzet,Ride,1155.0,110.6,404.2,514.8,200,231.3,246.0,633,319
19842033,Montée  Piste du Pas de Bellecombe,Ride,3145.0,90.0,2275.6,2337.4,432,501.6,557.0,743,506
8812146,Crève coeur ,Ride,4649.4,300.0,3.2,303.0,725,740.2,753.0,15164,2626
18266074,_Boucan_Saint_Paul,Ride,3946.7,21.4,24.0,41.8,237,252.11,nan,124067,8937
8215589,Eden > Grotte,Ride,10521.4,0.0,16.2,41.2,674,718.9,751.0,79975,5473
16215497,Les 3 petites bosses ,Ride,3388.6,30.6,10.4,29.8,219,235.0,244.0,106585,6317
5883162,saint paul/boucan,Ride,4094.3,0.0,10.7,83.4,276,282.1,288.0,132184,8749
5231734,Route de Cambaie,Ride,1369.7,16.3,31.6,48.7,83,99.1,103.0,84382,5202
6078472,Megavalanche Qualif Enduro Section 3,Ride,2893.1,11.1,511.7,743.3,281,289.9,297.0,4713,3193
13850972,Safer only,Ride,5051.9,396.7,497.1,869.4,1088,1145.7,1216.0,1424,257
7991500,un peu de maido,Ride,5050.1,472.0,692.4,1125.9,1126,1181.9,1223.0,4221,2112
6078450,Megavalanche Qualif Enduro Section 1,Ride,2813.3,23.6,1783.0,2021.6,374,404.7,420.0,1796,484
6035411,Route Forestière n°8 du Maïdo Climb,Ride,3843.0,337.0,1879.7,2190.9,742,836.3,879.0,4350,2093
5038710,Fleur Jaune/Grand Ilet,Ride,3807.4,486.9,696.9,1116.8,869,1070.5,1163.0,1088,593
17166939,Maïdo derniers km ,Ride,2259.4,177.2,1902.0,2079.2,418,487.2,510.0,4812,2238
14000282,Montée ch Ratineau,Ride,4035.2,391.3,403.7,708.9,686,834.2,912.0,2112,273
26427451,Grand Ilet-Fleur-Jaune,Ride,3807.0,0.0,714.0,1110.0,216,299.6,316.0,974,556
18113962,last kms dos d'ane ,Ride,2832.8,250.8,694.4,945.2,543,606.2,633.0,4410,1292
6044493,Sentier Forestier du Cap Noir Climb,Ride,1162.5,127.9,1023.0,1125.7,162,199.0,224.0,2819,771
6442655,UH Plaine d'Affouche barrière pk20,Ride,8941.1,327.2,1111.2,1386.8,1695,1998.9,2161.0,218,100
17465920,DH parking col des Boeufs -> Pont fleur jaune,Ride,13165.5,62.0,676.2,1910.0,1290,1370.9,1446.0,358,244
16212249,Monté  salazie pont rdm.mairie salazie,Ride,13522.5,0.0,128.8,712.1,1427,1447.5,1452.0,6417,1622
4426341,Chemin Menciol,Ride,1836.3,43.6,165.6,203.9,156,177.8,188.0,13036,1193
11824171,Montée Salazie,Ride,5575.2,181.0,269.6,436.8,628,630.7,633.0,6867,1735
999529,Route Departementale 48 Climb,Ride,5491.77,398.6,394.4,793.0,923,1079.8,1140.0,1713,918
19904003,Descente Salazie,Ride,5516.9,10.8,258.2,425.4,385,401.1,411.0,6416,1615
26519039,velo dos demi km vertical,Ride,2786.6,655.0,984.1,1503.9,1103,2856.2,3222.0,118,115
6873735,Monter Chemin Safer,Ride,1008.9,124.8,230.6,327.8,196,228.2,257.0,994,307
4211467,D53 Climb,Ride,1849.2,154.6,598.6,748.0,423,454.7,472.0,1791,608
22924473,Hell bourg-intervalle 2,Ride,3609.0,76.0,202.0,268.0,337,358.6,371.0,8123,2041
5754601,1ere partie,Ride,1047.3,12.7,682.5,769.7,615,835.8,992.0,38,18
18424137,Sprint Bras Panon,Ride,1179.8,0.0,89.0,110.8,62,67.6,71.0,28183,2826
19482561,faut plat Bras-Panon,Ride,3750.9,89.6,6.8,88.4,316,321.4,330.0,19674,3008
3822906,champborne,Ride,4930.95,80.9815,9.1,82.7,425,430.0,437.0,18788,2010
16726456,Retour chrono Sainte Anne,Ride,3748.5,32.6,8.0,27.7,251,269.2,277.0,18664,3378
16726429,Allé Chrono Sainte-Anne,Ride,3790.0,0.0,8.1,28.0,225,255.0,270.0,18193,2225
3602476,Chemin Beaumont Climb,Ride,2299.09,142.2,337.6,479.8,319,345.1,358.0,5221,1609
18420597,Test Takamaka,Ride,3564.6,178.0,222.4,400.4,501,517.4,534.0,3558,793
12477497,Bd Mascareignes 2,Ride,1122.7,0.0,37.5,57.3,67,67.78,nan,36018,3720
24773223,pont aux stop fractionné,Ride,1242.0,98.0,58.0,156.0,196,210.5,217.0,6240,992
14421592,Sortie campmag entrée grdlarge,Ride,1352.7,0.0,38.0,121.0,129,178.3,197.0,18673,2706
4905018,Bd des Mascareignes,Ride,1023.2,0.0,12.9,36.0,60,60.4,61.0,23377,2073
13717511,Avenue de Tamatave,Ride,1035.8,19.4,4.9,13.9,68,73.5,75.0,17122,1907
22787747,Avenue de la Compagnie des Indes,Ride,1755.0,18.2,34.2,52.4,130,132.5,135.0,8672,1652
22787816,Avenue de la Compagnie des Indes vers Le Port,Ride,1758.8,6.9,34.2,52.3,119,136.8,145.0,8954,1384
20300799,CLM championnat 2019 1,Ride,2124.0,26.0,4.2,30.4,181,191.0,196.0,113,91
11376146,Rampes Montagne,Ride,3939.3,258.0,96.0,354.0,352,561.2,603.0,17230,2319
7724403,St-François/Brulé,Ride,12142.8,753.2,-19.4,733.8,1987,2191.0,2322.0,5279,947
17517725,Chrono ravine a malheur 4 derniers kms ,Ride,4161.6,246.2,391.4,637.6,546,654.9,684.0,15337,2549
13903858,Mairie bellepierre - Village Brulé,Ride,9869.8,928.0,202.9,840.0,1787,1957.6,2037.0,3031,695
10902472,Le Brulé: second half,Ride,4708.8,290.8,529.0,819.8,672,749.5,775.0,7057,1228
10779536,Sortie St Denis->Grande Chaloupe,Ride,6866.6,26.4,-82.8,-29.4,418,431.0,438.0,14989,2109
18871083,DH Boîtes aux lettres,Ride,2061.8,13.7,436.6,647.7,227,240.4,249.0,2034,329
5188083,jamaique/barachois,Ride,5001.5,34.4,8.1,17.5,324,329.3,332.0,20893,4412
3677607,Montée de Gillot,Ride,731.412,23.694,30.8,54.5,60,60.0,nan,74838,6032
17803523,"Promenons nous dans les bois, madame",Ride,1098.4,8.2,45.8,56.0,73,80.3,84.0,69283,5722
16731692,N2002 Sainte-Suzanne,Ride,3104.7,11.6,7.0,12.0,199,201.0,202.0,33519,3990
11748450,Bagatelle (Rond point=>Boulangerie),Ride,4727.9,167.6,79.8,247.4,587,589.7,592.0,7619,1004
17926381,DESCENTE BAGATELLE - CAFES,Ride,3011.7,0.0,184.0,303.2,199,207.0,214.0,9946,1248
22551908,Monté Mathurine,Ride,758.2,49.3,115.3,161.5,100,119.3,130.0,8430,1024
14264815,Montée Sano (Paradis),Ride,3345.3,278.4,207.8,486.2,782,859.6,980.0,156,66
3933441,colosse,Ride,3141.2,0.0,14.7,27.7,234,236.2,238.0,26074,2546
13032952,Bel ombre,Ride,2010.6,0.0,17.5,27.8,142,146.9,149.0,24221,2614
12942514,Ch Brunet,Ride,1547.1,0.0,31.6,58.6,179,217.2,235.0,112,56
30538290,Chemin étang à colosse FDM,Ride,603.5,5.11948,4.7,10.7,69,82.9,91.0,472,148
33053358,Chemin Cent Gaulette,Ride,1853.6,0.0,21.8,58.5,202,216.6,235.0,77,31
30538095,Sentier colosse,Ride,1415.4,10.5875,9.6,20.8,187,194.6,201.0,1130,287
30035771,Chemin Cent Gaulette ,Ride,1808.1,39.2,25.4,64.6,240,268.3,287.0,432,106
30814102,boucle secteur rio,Ride,9927.8,77.2,29.4,99.8,817,838.1,851.0,1862,457
16220538,des ruches jusqu'à l'aire de pique nique,Run,1429.2,75.4,69.4,142.0,360,375.4,390.0,4853,1091
27337967,1500m à la sortie d’étang salé,Run,1504.5,4.0,20.0,25.0,98,257.8,290.0,25871,4293
16785240,Cot' gravier,Run,417.6,36.2,73.8,110.0,104,112.9,119.0,4384,1571
28043218,10 km du gouffre ,Run,9992.6,21.1,8.3,18.6,2249,2466.6,2596.0,27,21
19172921,Rue Octave Sprint,Run,575.6,0.0,8.4,9.4,108,116.9,124.0,3597,1465
6503608,Along the road.,Run,1888.1,16.7,20.7,73.1,425,443.2,457.0,3720,942
38970617,Sortie de ravine Mila,Run,835.0,70.0,31.0,101.0,330,363.5,376.0,776,533
13437165,La pointe de SIM,Run,1567.7,4.0,23.0,34.0,307,322.2,333.0,31536,6204
2509757,Sentier De L'Entre Deux Climb,Run,1138.21,128.8,267.0,398.0,362,406.9,424.0,37226,5526
16677227,Picos Diablo Speedy,Run,1875.0,12.0,25.0,35.0,374,397.0,412.0,23287,4997
20191842,la pente rouge ,Run,543.0,17.6,40.2,57.8,99,112.3,118.0,4530,1452
17097226,400 m sur piste étang salé,Run,400.0,0.0,12.2,19.2,60,60.0,nan,72155,1037
7210044,Up from Croc-Parc,Run,406.5,0.0,23.9,32.9,60,60.67,nan,10253,2673
11065619,sentier TUSP,Run,876.6,46.4,101.2,147.6,195,208.1,221.0,3096,853
13016933,Boulevard Plage,Run,369.3,3.7,5.7,9.4,62,63.25,nan,40384,6712
24790772,P Fontaine/Diagonal via cannes,Run,993.7,41.2,176.8,215.6,262,287.6,315.0,210,43
26777288,Partie I Chemin des Chataigniers,Run,411.4,9.2,349.0,358.2,75,86.9,95.0,7211,847
13883987,Parcours la pointe,Run,1991.6,26.1,479.4,492.7,384,417.5,437.0,55219,3133
27195684,"Challenge Langevin, départ arrêt de bus Balance / Demi tour Pdv Grand Galet et arrivée arrêt de bus Balance",Run,19436.5,477.0,48.4,457.7,4366,4850.7,5358.0,40,33
25377684,10KM nocturne La St JO,Run,9749.5,143.0,26.0,85.0,2008,2110.3,2167.0,252,143
25633828,Parking grand coude - Point vue avant le Morne ,Run,4242.9,762.0,1187.0,1868.6,2579,2872.2,3131.0,885,633
17382098,Margosiers Climb,Run,2853.9,618.7,848.8,1379.7,1770,1846.9,1932.0,4413,2056
9848268,début sentier de la fraise,Run,2728.3,299.7,720.0,998.7,1131,1164.1,1199.0,6272,4422
23427803,Usine - La Balance,Run,2849.1,0.0,42.6,118.0,555,590.7,624.0,715,303
18877094,Montee terrain aviat vers chevrettes,Run,724.6,79.6,118.2,197.8,201,239.5,265.0,910,106
5502189,Montée Foc-Foc (Kiosque Camphriers -> Crête Enclos),Run,8182.2,1609.7,686.6,2258.6,5165,5619.7,5881.0,2292,1634
19516480,Cap Jaune / Chemin Terre Rouge Climb,Run,1682.4,90.2,6.8,88.4,508,558.7,594.0,899,278
2623725,Sentier Du Tremblet Climb,Run,413.84,57.0,3113.6,3170.6,90,113.8,125.0,2632,1955
14169521,Sentier du Tremblet (Nez Coupé du Tremblet -> Piton de Bois Vert),Run,4823.0,379.0,1929.0,2261.0,2639,3159.3,3694.0,57,55
2623724,Sentier Du Tremblet Climb,Run,2134.68,196.0,2930.0,3124.8,890,990.8,1042.0,2471,1738
22950727,Chemin Terre Rouge / La Marine Down,Run,1735.6,11.2,9.0,91.8,440,523.2,565.0,398,210
22950784,La Chapelle / Intersection Chemin Mandarines,Run,1607.5,102.0,62.4,164.4,457,487.1,512.0,907,155
15415047,Gîte Basse Vallée par GR R2,Run,4573.3,524.0,87.0,609.0,2155,2424.8,2569.0,456,392
23913905,RN Crête2,Run,1253.0,36.0,641.0,666.0,308,360.4,405.0,563,55
24111369,1er sentiers Mare-longue-premier kiosque ,Run,2026.1,195.1,23.0,204.6,882,1101.4,1189.0,258,106
5367836,TEMOR St Leu (Cayenne -> Rue Begue),Run,4090.8,831.9,16.5,833.2,1888,2002.4,2077.0,17545,3799
21996348,DH TEMOR Saint-Leu,Run,4085.5,4.4,23.4,829.8,989,1055.7,1092.0,14294,3030
25993306,Fin montée avirons,Run,2312.6,100.6,273.4,368.4,652,707.0,735.0,122,76
26476407, parcours flèches bleu Ravine Des Poux - D3 ,Run,6396.0,859.0,52.0,832.0,2755,3355.2,3701.0,75,30
13438722,DH Cayenne sentier uniquement,Run,2039.5,6.0,34.0,442.0,502,542.6,578.0,23459,4471
18976887, Montée Panon 5km,Run,5018.9,308.4,19.4,327.8,1194,1395.5,1523.0,174,106
23946676,Montée Piton Calvaire (Piste VTT),Run,1684.5,264.0,484.0,744.3,699,856.5,959.0,138,34
26248683,Chemin Duguet jusqu'à la croisé ,Run,2346.2,334.2,451.3,785.5,817,1027.11,nan,172,69
10073320,Dassy A/R,Run,6770.9,873.4,241.6,518.3,2180,2265.5,2318.0,16576,2956
2905139,Le Bloc,Run,3431.87,0.0,1370.7,2484.7,2717,3026.5,3271.0,11425,7467
5194363,Dimitile - Sentier Bayonne,Run,9312.6,939.3,407.7,1240.6,6485,6732.9,7128.0,3250,1826
5129706,Montée du Taibit,Run,3723.0,714.1,1337.0,1973.0,2190,2390.2,2530.0,19553,10069
5193241,Descente du Bloc,Run,3714.6,44.7,1372.4,2454.8,1553,1670.5,1759.0,17449,10407
7000795,Montée sentier de Grande Terre,Run,1565.4,242.6,1482.6,1726.3,704,784.2,807.0,3304,1616
15785982,Burel -> Cilaos (par Ilet à Cordes),Run,12685.0,1733.7,655.3,1278.3,5521,6590.67,nan,687,516
22515482,Descente Int. Zèbre/Jument - ch. trou de terre,Run,3047.7,84.3,752.9,1220.8,782,858.3,890.0,7163,3017
11172628,DH Piton Rouge -> RF Tamarins,Run,3696.2,0.0,1868.0,2386.0,1104,1230.5,1329.0,863,682
19480646,échelles et D+,Run,1212.2,427.8,1120.8,1545.0,1050,1218.8,1330.0,1273,737
11136223,DH sentier Grand Bassin,Run,3464.3,33.0,747.0,1404.0,1181,1247.0,1306.0,9715,4300
9646226,grand bassin passerelle parking ,Run,2967.4,0.0,788.5,1348.6,1743,1858.3,1930.0,10003,4551
16625626,Mollaret climb,Run,2179.4,796.8,900.3,1495.3,1405,1577.6,1635.0,5654,2931
26520894,Dernier 450 d- descente grand bassin,Run,1943.1,8.8,693.0,1137.4,607,642.6,662.0,18067,6550
10976161,Mare à Boue -> Kerveguen (int.),Run,9135.8,662.0,1605.0,2181.0,4493,4763.8,4956.0,9347,7011
24133808,Bitume Sortie Mollaret/parking,Run,3789.0,8.6,1396.5,1618.9,713,761.2,790.0,3607,2138
21868404,"Croisement source, jusqu'au point avant avt paturage",Run,4409.7,938.0,709.8,1630.2,2761,3142.0,3258.0,5355,2749
20414456,On met les Gaz... Coin tranquille ,Run,835.0,68.0,1408.9,1472.7,174,206.6,224.0,2430,540
25043258,Mare Kerveguen - Croisement Descente Kerveguen,Run,844.4,58.8,2262.0,2304.6,337,371.3,405.0,12279,7791
8990447,Montée du rempart,Run,456.1,103.8,2227.8,2307.6,141,226.8,261.0,9257,8055
22974064,A/R dolomieu,Run,11000.5,553.0,2236.8,2492.2,4298,4934.1,5151.0,4614,4268
12013789,Montée Pl. Sables -> Orat. Ste Thérèse (+150m),Run,1440.8,224.4,2301.4,2432.5,539,598.5,638.0,4457,2700
10996721,Cratère Dolomieu -> Pas de Bellecombe,Run,5248.8,188.0,2212.8,2499.7,2024,2260.3,2360.0,5638,5286
10622067,de l'enclos au parking,Run,2122.5,31.6,2321.9,2353.4,670,694.3,717.0,2140,1707
11105741,Sentier du Rempart de la Rivière de l'Est (PR 11),Run,4183.7,426.0,2090.0,2432.0,1874,2034.4,2139.0,2487,1549
10622041,Du Parking au Rempart,Run,2129.4,32.3,2321.7,2353.6,566,625.5,675.0,1224,1148
26957414,faux plat boutik cadet,Run,491.4,13.7,267.8,281.5,105,115.3,122.0,717,137
26613992,1er partie monter citerne EDF ,Run,759.6,155.2,322.4,477.6,396,429.2,452.0,376,113
22758146,portion 2 Lamendière,Run,956.3,97.9,389.3,487.2,328,362.7,390.0,167,35
7960436,Piste Ermitage NS (Récif -> GO),Run,1374.7,16.0,4.0,16.9,262,268.7,272.0,39527,9714
13693488,Tour à la mode ouest Trail,Run,1582.1,11.0,13.0,19.0,249,288.1,307.0,22274,1366
12011461,pied vital > 1er ravito,Run,495.5,132.0,37.2,169.2,103,278.2,308.0,15807,2603
4591586,Chemin Coton Climb,Run,582.2,58.9,134.5,192.8,138,158.3,169.0,4184,1370
